Pathway identifier,Pathway name,Entities found,Entities total,Entities ratio,Entities pValue,Entities FDR,Reactions found,Reactions total,Reactions ratio,Species identifier,Species name,Submitted entities found,Mapped entities,Found reaction identifiers
R-RNO-192105,"Synthesis of bile acids and bile salts",1,113,0.010882126348228043,0.9501154986765846,0.9501154986765846,2,63,0.00793750787451178,10116,Rattus norvegicus,"2290","","R-RNO-192160;R-RNO-192033"
R-CFA-192105,"Synthesis of bile acids and bile salts",1,106,0.010885192031217909,0.9501578446059042,0.9861850199458234,2,54,0.007253190060443251,9615,Canis familiaris,"2290","","R-CFA-192160;R-CFA-192033"
R-BTA-192105,"Synthesis of bile acids and bile salts",1,115,0.010994263862332695,0.9516413610790704,0.9744090961889025,2,57,0.007151819322459222,9913,Bos taurus,"2290","","R-BTA-192160;R-BTA-192033"
R-SPO-193368,"Synthesis of bile acids and bile salts via 7alpha-hydroxycholesterol",1,25,0.011003521126760563,0.9517652275387024,0.9999800776706119,2,5,0.0033715441672285905,4896,Schizosaccharomyces pombe,"2290","","R-SPO-192033;R-SPO-192160"
R-HSA-2142753,"Arachidonic acid metabolism",1,168,0.011065006915629323,0.9525799513944058,0.9525799513944058,3,79,0.0056115925557607615,9606,Homo sapiens,"1387","","R-HSA-2161794;R-HSA-2161948;R-HSA-2161964"
R-RNO-6811558,"PI5P, PP2A and IER3 Regulate PI3K/AKT Signaling",1,115,0.011074730354391372,0.9527075312065801,0.9527075312065801,1,7,8.819453193901979E-4,10116,Rattus norvegicus,"2561","","R-RNO-2316434"
R-RNO-163685,"Integration of energy metabolism",1,115,0.011074730354391372,0.9527075312065801,0.9527075312065801,3,36,0.004535718785435303,10116,Rattus norvegicus,"3786","","R-RNO-9650858;R-RNO-9652580;R-RNO-265682"
R-HSA-69306,"DNA Replication",1,169,0.011130870052031878,0.953437472828417,0.953437472828417,3,58,0.00411990339536866,9606,Homo sapiens,"5718","","R-HSA-68948;R-HSA-68825;R-HSA-69016"
R-HSA-9609507,"Protein localization",1,170,0.011196733188434433,0.9542795428293678,0.9542795428293678,4,53,0.003764739309561017,9606,Homo sapiens,"8239","","R-HSA-9033491;R-HSA-9033509;R-HSA-9033478;R-HSA-9033526"
R-SSC-194068,"Bile acid and bile salt metabolism",1,113,0.011277445109780439,0.9552907936714605,0.9552907936714605,2,67,0.00888712030773312,9823,Sus scrofa,"2290","","R-SSC-192160;R-SSC-192033"
R-RNO-9018678,"Biosynthesis of specialized proresolving mediators (SPMs)",1,118,0.011363636363636364,0.9563461000900987,0.9563461000900987,3,68,0.00856746881693335,10116,Rattus norvegicus,"2475","","R-RNO-9027302;R-RNO-9027321;R-RNO-9027043"
R-GGA-194068,"Bile acid and bile salt metabolism",1,100,0.011376564277588168,0.9565022315855675,0.9966573556437981,1,53,0.007772400645255903,9031,Gallus gallus,"2290","","R-GGA-192033"
R-HSA-372790,"Signaling by GPCR",10,875,0.05763024435223606,0.956587162343761,0.956587162343761,26,392,0.02784486432731922,9606,Homo sapiens,"23229;287;673;288;7204;26960;3265;2770;60;5528","","R-HSA-373061;R-HSA-419334;R-HSA-392129;R-HSA-749454;R-HSA-8862733;R-HSA-8982019;R-HSA-392206;R-HSA-400586;R-HSA-8982020;R-HSA-392212;R-HSA-751001;R-HSA-419166;R-HSA-8964242;R-HSA-749456;R-HSA-3296233;R-HSA-9668558;R-HSA-8964311;R-HSA-8964329;R-HSA-170666;R-HSA-380073;R-HSA-170671;R-HSA-2179407;R-HSA-170674;R-HSA-8982012;R-HSA-170686;R-HSA-201790"
R-HSA-168273,"Influenza Viral RNA Transcription and Replication",1,173,0.0113943225976421,0.956715793643453,0.956715793643453,2,14,9.944594402614007E-4,9606,Homo sapiens,"9631","","R-HSA-192627;R-HSA-192925"
R-HSA-1236974,"ER-Phagosome pathway",1,173,0.0113943225976421,0.956715793643453,0.956715793643453,1,10,7.103281716152863E-4,9606,Homo sapiens,"5718","","R-HSA-1236935"
R-HSA-168249,"Innate Immune System",17,1345,0.08858591846143714,0.9567299059081767,0.9567299059081767,76,725,0.051498792442108254,9606,Homo sapiens,"5781;3265;2033;1778;5718;1654;1499;2334;1387;1760;60;2904;10787;5528;4208;2902","","R-HSA-9604499;R-HSA-2029469;R-HSA-2029466;R-HSA-8852481;R-HSA-975880;R-HSA-2029465;R-HSA-975878;R-HSA-975879;R-HSA-166792;R-HSA-3134883;R-HSA-975874;R-HSA-198669;R-HSA-975873;R-HSA-5621573;R-HSA-199959;R-HSA-3134904;R-HSA-3134901;R-HSA-2197690;R-HSA-450333;R-HSA-1834939;R-HSA-5660660;R-HSA-450222;R-HSA-5660666;R-HSA-8852266;R-HSA-933536;R-HSA-2130194;R-HSA-173626;R-HSA-2424477;R-HSA-2029476;R-HSA-173631;R-HSA-2029473;R-HSA-1028815;R-HSA-3249392;R-HSA-1028812;R-HSA-2396007;R-HSA-2396002;R-HSA-1861595;R-HSA-1247960;R-HSA-2396009;R-HSA-1964496;R-HSA-3244643;R-HSA-1678923;R-HSA-3249378;R-HSA-6800434;R-HSA-450257;R-HSA-1028820;R-HSA-1028819;R-HSA-1028817;R-HSA-3249390;R-HSA-975852;R-HSA-166753;R-HSA-975853;R-HSA-442592;R-HSA-5607731;R-HSA-3249371;R-HSA-3134914;R-HSA-8948709;R-HSA-6798743;R-HSA-168947;R-HSA-9021306;R-HSA-5624486;R-HSA-975866;R-HSA-168053;R-HSA-975865;R-HSA-6798751;R-HSA-1678944;R-HSA-5624492;R-HSA-5607724;R-HSA-199929;R-HSA-6798748;R-HSA-975861;R-HSA-3134804;R-HSA-5624494;R-HSA-166271;R-HSA-975857;R-HSA-3134800"
R-CEL-193368,"Synthesis of bile acids and bile salts via 7alpha-hydroxycholesterol",1,64,0.011471589890661408,0.9576329163507846,0.9996186580627933,2,19,0.005140692640692641,6239,Caenorhabditis elegans,"2290","","R-CEL-192160;R-CEL-192033"
R-HSA-9610379,"HCMV Late Events",1,175,0.011526048870447211,0.9582676589620892,0.9582676589620892,2,19,0.001349623526069044,9606,Homo sapiens,"9631","","R-HSA-9636128;R-HSA-9629004"
R-HSA-2871837,"FCERI mediated NF-kB activation",1,175,0.011526048870447211,0.9582676589620892,0.9582676589620892,1,19,0.001349623526069044,9606,Homo sapiens,"5718","","R-HSA-5607724"
R-HSA-162587,"HIV Life Cycle",1,175,0.011526048870447211,0.9582676589620892,0.9582676589620892,2,117,0.00831083960789885,9606,Homo sapiens,"9631","","R-HSA-165043;R-HSA-165047"
R-MMU-194068,"Bile acid and bile salt metabolism",1,125,0.011567647603183417,0.9587461190966914,0.9952584089962448,2,79,0.009590870462547044,10090,Mus musculus,"2290","","R-MMU-192160;R-MMU-192033"
R-BTA-5621481,"C-type lectin receptors (CLRs)",1,121,0.011567877629063097,0.9587487495544131,0.9744090961889025,1,46,0.005771643663739021,9913,Bos taurus,"55799","","R-BTA-8858500"
R-HSA-9711097,"Cellular response to starvation",1,176,0.011591912006849767,0.959022675416824,0.959022675416824,3,28,0.0019889188805228015,9606,Homo sapiens,"2475","","R-HSA-9640195;R-HSA-9646468;R-HSA-9645608"
R-RNO-382556,"ABC-family proteins mediated transport",1,121,0.011652542372881356,0.9597056690723426,0.9597056690723426,8,27,0.003401789089076477,10116,Rattus norvegicus,"2332","","R-RNO-8866542;R-RNO-383190;R-RNO-8866851;R-RNO-8866546;R-RNO-1454916;R-RNO-8866551;R-RNO-8866553;R-RNO-5678863"
R-RNO-5621481,"C-type lectin receptors (CLRs)",1,121,0.011652542372881356,0.9597056690723426,0.9597056690723426,1,45,0.005669648481794129,10116,Rattus norvegicus,"2891","","R-RNO-5660663"
R-RNO-70326,"Glucose metabolism",1,122,0.01174884437596302,0.9607672585250221,0.9607672585250221,6,45,0.005669648481794129,10116,Rattus norvegicus,"2670","","R-RNO-170825;R-RNO-170824;R-RNO-170810;R-RNO-170799;R-RNO-70420;R-RNO-170796"
R-HSA-69242,"S Phase",1,179,0.011789501416057432,0.9612070340382024,0.9612070340382024,4,55,0.003906804943884074,9606,Homo sapiens,"5718","","R-HSA-75825;R-HSA-187574;R-HSA-68948;R-HSA-69016"
R-DDI-193368,"Synthesis of bile acids and bile salts via 7alpha-hydroxycholesterol",1,43,0.011800219538968168,0.9613221485327016,0.999974532230699,2,11,0.004755728491137051,44689,Dictyostelium discoideum,"2290","","R-DDI-192160;R-DDI-192033"
R-RNO-199418,"Negative regulation of the PI3K/AKT network",1,123,0.011845146379044684,0.9618009788626797,0.9618009788626797,1,10,0.0012599218848431397,10116,Rattus norvegicus,"2561","","R-RNO-2316434"
R-BTA-2500257,"Resolution of Sister Chromatid Cohesion",1,124,0.011854684512428298,0.9619018737347826,0.9744090961889025,2,8,0.0010037641154328732,9913,Bos taurus,"26960","","R-BTA-2468293;R-BTA-2468287"
R-CFA-194068,"Bile acid and bile salt metabolism",1,116,0.011912096939823372,0.9625036006672739,0.9861850199458234,2,67,0.008999328408327737,9615,Canis familiaris,"2290","","R-CFA-192160;R-CFA-192033"
R-RNO-194068,"Bile acid and bile salt metabolism",1,124,0.011941448382126348,0.9628075591026829,0.9628075591026829,2,79,0.009953382890260805,10116,Rattus norvegicus,"2290","","R-RNO-192160;R-RNO-192033"
R-BTA-194068,"Bile acid and bile salt metabolism",1,126,0.012045889101338431,0.9638693550609616,0.9744090961889025,2,72,0.00903387703889586,9913,Bos taurus,"2290","","R-BTA-192160;R-BTA-192033"
R-HSA-72306,"tRNA processing",1,184,0.01211881709807021,0.9645928159508732,0.9645928159508732,1,54,0.003835772126722546,9606,Homo sapiens,"9631","","R-HSA-6783483"
R-HSA-416476,"G alpha (q) signalling events",2,284,0.01870513073832576,0.9647577531563678,0.9647577531563678,2,35,0.002486148600653502,9606,Homo sapiens,"7204;3265","","R-HSA-400586;R-HSA-2179407"
R-HSA-211897,"Cytochrome P450 - arranged by substrate type",1,186,0.012250543370875321,0.9658631811440935,0.9658631811440935,2,61,0.004333001846853246,9606,Homo sapiens,"8648","","R-HSA-192051;R-HSA-192065"
R-SPO-9748787,"Azathioprine ADME",1,28,0.01232394366197183,0.9665512417737061,0.9999800776706119,1,7,0.004720161834120027,4896,Schizosaccharomyces pombe,"2332","","R-SPO-9750546"
R-HSA-556833,"Metabolism of lipids",18,1446,0.09523809523809523,0.9671757727375424,0.9671757727375424,79,965,0.06854666856087513,9606,Homo sapiens,"2290;5096;2033;23135;23389;25942;79143;5728;1457;1387;2475;8648;9969;1717;79718;29072","","R-HSA-429698;R-HSA-429699;R-HSA-1676177;R-HSA-400143;R-HSA-194187;R-HSA-1655827;R-HSA-5340251;R-HSA-1655826;R-HSA-1989778;R-HSA-2161964;R-HSA-1989779;R-HSA-560517;R-HSA-1989776;R-HSA-1989777;R-HSA-1989774;R-HSA-1989775;R-HSA-1989772;R-HSA-1989773;R-HSA-1989770;R-HSA-1482626;R-HSA-429714;R-HSA-1368065;R-HSA-1989771;R-HSA-1989768;R-HSA-1989767;R-HSA-1989764;R-HSA-1989765;R-HSA-1989762;R-HSA-1989760;R-HSA-1989761;R-HSA-428185;R-HSA-2161794;R-HSA-429732;R-HSA-192160;R-HSA-199456;R-HSA-192033;R-HSA-429730;R-HSA-9025957;R-HSA-196402;R-HSA-1655848;R-HSA-192051;R-HSA-400183;R-HSA-1655850;R-HSA-1675949;R-HSA-1592238;R-HSA-2161948;R-HSA-192065;R-HSA-8873929;R-HSA-2161775;R-HSA-560473;R-HSA-9026007;R-HSA-9024983;R-HSA-9026006;R-HSA-9734475;R-HSA-1989758;R-HSA-1989759;R-HSA-879724;R-HSA-1989756;R-HSA-1989757;R-HSA-1989754;R-HSA-1989755;R-HSA-1989752;R-HSA-191972;R-HSA-1989753;R-HSA-1801587;R-HSA-1989750;R-HSA-6807055;R-HSA-1989751;R-HSA-1989748;R-HSA-1989749;R-HSA-1989746;R-HSA-1676149;R-HSA-1989747;R-HSA-1989745;R-HSA-1482598;R-HSA-429683;R-HSA-71031;R-HSA-429694;R-HSA-9020274"
R-HSA-418555,"G alpha (s) signalling events",1,189,0.012448132780082987,0.9676840767533404,0.9676840767533404,1,28,0.0019889188805228015,9606,Homo sapiens,"2770","","R-HSA-392129"
R-HSA-909733,"Interferon alpha/beta signaling",1,190,0.012513995916485544,0.9682692734612706,0.9682692734612706,2,25,0.0017758204290382155,9606,Homo sapiens,"5781","","R-HSA-997309;R-HSA-909726"
R-XTR-192105,"Synthesis of bile acids and bile salts",1,108,0.012705882352941176,0.9699146855473324,0.9956469568265017,1,51,0.008285946385052803,8364,Xenopus tropicalis,"2290","","R-XTR-192160"
R-DME-192105,"Synthesis of bile acids and bile salts",1,75,0.012827090815802977,0.9709099389914587,0.9998432923585495,2,37,0.008092738407699038,7227,Drosophila melanogaster,"2290","","R-DME-192033;R-DME-192160"
R-HSA-1236975,"Antigen processing-Cross presentation",1,195,0.01284331159849832,0.9710406162603439,0.9710406162603439,2,23,0.0016337547947151583,9606,Homo sapiens,"5718","","R-HSA-1236935;R-HSA-1236970"
R-RNO-1632852,"Macroautophagy",1,134,0.01290446841294299,0.9715280674390017,0.9715280674390017,6,71,0.008945445382386293,10116,Rattus norvegicus,"2332","","R-RNO-9641109;R-RNO-9646679;R-RNO-9641111;R-RNO-9641127;R-RNO-9646348;R-RNO-9646685"
R-RNO-9612973,"Autophagy",1,134,0.01290446841294299,0.9715280674390017,0.9715280674390017,6,71,0.008945445382386293,10116,Rattus norvegicus,"2332","","R-RNO-9641109;R-RNO-9646679;R-RNO-9641111;R-RNO-9641127;R-RNO-9646348;R-RNO-9646685"
R-BTA-73887,"Death Receptor Signalling",1,136,0.0130019120458891,0.9722879083072157,0.9744090961889025,1,82,0.010288582183186951,9913,Bos taurus,"26115","","R-BTA-205039"
R-HSA-168255,"Influenza Infection",1,198,0.013040901007705987,0.9725862442257763,0.9725862442257763,5,59,0.004190936212530189,9606,Homo sapiens,"9631","","R-HSA-192627;R-HSA-168880;R-HSA-168337;R-HSA-1176059;R-HSA-192925"
R-RNO-9748784,"Drug ADME",2,206,0.019838212634822803,0.9729888297803064,0.9729888297803064,5,80,0.010079375078745118,10116,Rattus norvegicus,"2475;2332","","R-RNO-9750617;R-RNO-9749986;R-RNO-9750016;R-RNO-9750546;R-RNO-9753285"
R-DDI-9748787,"Azathioprine ADME",1,48,0.013172338090010977,0.9735685953043434,0.999974532230699,1,10,0.00432338953739732,44689,Dictyostelium discoideum,"2332","","R-DDI-9750617"
R-BTA-8980692,"RHOA GTPase cycle",1,139,0.013288718929254302,0.9744090961889025,0.9744090961889025,1,6,7.52823086574655E-4,9913,Bos taurus,"26115","","R-BTA-8980691"
R-BTA-68875,"Mitotic Prophase",1,139,0.013288718929254302,0.9744090961889025,0.9744090961889025,2,25,0.003136762860727729,9913,Bos taurus,"26960","","R-BTA-2990882;R-BTA-2984220"
R-RNO-2173782,"Binding and Uptake of Ligands by Scavenger Receptors",1,138,0.013289676425269646,0.9744158995816754,0.9744158995816754,1,19,0.0023938515812019657,10116,Rattus norvegicus,"4208","","R-RNO-2203480"
R-HSA-3781865,"Diseases of glycosylation",1,202,0.013304353553316208,0.974519961211221,0.974519961211221,1,77,0.0054695269214377045,9606,Homo sapiens,"55624","","R-HSA-5617096"
R-HSA-375276,"Peptide ligand-binding receptors",1,203,0.013370216689718764,0.9749817662561883,0.9749817662561883,2,83,0.005895723824406876,9606,Homo sapiens,"60","","R-HSA-373061;R-HSA-8862733"
R-SCE-9748787,"Azathioprine ADME",1,32,0.013692768506632435,0.9771257138673166,0.9999191143082711,1,8,0.005394470667565745,4932,Saccharomyces cerevisiae,"2332","","R-SCE-9750546"
R-HSA-5617833,"Cilium Assembly",1,210,0.013831258644536652,0.977989104054605,0.977989104054605,8,50,0.003551640858076431,9606,Homo sapiens,"1778","","R-HSA-5626228;R-HSA-5626227;R-HSA-5626220;R-HSA-5626223;R-HSA-5626681;R-HSA-5617816;R-HSA-5626699;R-HSA-5638009"
R-CFA-948021,"Transport to the Golgi and subsequent modification",2,202,0.020743479153830357,0.978202597071723,0.9861850199458234,10,55,0.007387508394895903,9615,Canis familiaris,"53335;4208","","R-CFA-6809011;R-CFA-6807877;R-CFA-964737;R-CFA-6809003;R-CFA-6809010;R-CFA-964825;R-CFA-6809006;R-CFA-964830;R-CFA-975814;R-CFA-6807875"
R-XTR-194068,"Bile acid and bile salt metabolism",1,118,0.01388235294117647,0.9782993753728593,0.9956469568265017,1,67,0.010885458976441918,8364,Xenopus tropicalis,"2290","","R-XTR-192160"
R-RNO-5357801,"Programmed Cell Death",1,145,0.013963790446841295,0.9787849230910957,0.9787849230910957,1,146,0.01839485951870984,10116,Rattus norvegicus,"2891","","R-RNO-449058"
R-HSA-373076,"Class A/1 (Rhodopsin-like receptors)",3,414,0.027267338470657973,0.9804658082710976,0.9804658082710976,3,185,0.013141071174882796,9606,Homo sapiens,"287;288;60","","R-HSA-373061;R-HSA-419334;R-HSA-8862733"
R-CFA-977606,"Regulation of Complement cascade",1,140,0.014376668720476484,0.9810849603541871,0.9861850199458234,2,36,0.0048354600402955,9615,Canis familiaris,"53335","","R-CFA-977619;R-CFA-981535"
R-HSA-6811442,"Intra-Golgi and retrograde Golgi-to-ER traffic",1,219,0.014424026872159653,0.9813323583957028,0.9813323583957028,2,48,0.003409575223753374,9606,Homo sapiens,"1778","","R-HSA-8849350;R-HSA-8849353"
R-RNO-3108232,"SUMO E3 ligases SUMOylate target proteins",1,150,0.014445300462249615,0.9814424392357414,0.9814424392357414,2,108,0.013607156356305909,10116,Rattus norvegicus,"3192","","R-RNO-4086088;R-RNO-4086059"
R-HSA-5668914,"Diseases of metabolism",3,424,0.02792596983468353,0.9830630042973272,0.9830630042973272,3,195,0.013851399346498082,9606,Homo sapiens,"5096;5053;55624","","R-HSA-5649483;R-HSA-5617096;R-HSA-9035990"
R-CFA-199977,"ER to Golgi Anterograde Transport",1,146,0.014992811665639762,0.9840634038474912,0.9861850199458234,6,37,0.004969778374748153,9615,Canis familiaris,"53335","","R-CFA-6809011;R-CFA-6807877;R-CFA-6809003;R-CFA-6809010;R-CFA-6809006;R-CFA-6807875"
R-RNO-8856828,"Clathrin-mediated endocytosis",1,157,0.015119414483821264,0.9846149129139623,0.9846149129139623,14,32,0.004031750031498047,10116,Rattus norvegicus,"2332","","R-RNO-8866277;R-RNO-8871193;R-RNO-8871194;R-RNO-8868648;R-RNO-8868651;R-RNO-8867754;R-RNO-8868659;R-RNO-8867756;R-RNO-8868660;R-RNO-8868661;R-RNO-8868071;R-RNO-8868658;R-RNO-8868072;R-RNO-8868236"
R-HSA-9748784,"Drug ADME",1,230,0.015148521372587763,0.9847389958073882,0.9847389958073882,2,104,0.007387412984798977,9606,Homo sapiens,"2332","","R-HSA-9750546;R-HSA-9750617"
R-HSA-72766,"Translation",2,339,0.02232760324046631,0.9850801446091799,0.9850801446091799,10,99,0.007032248898991334,9606,Homo sapiens,"8666;6734","","R-HSA-72691;R-HSA-72676;R-HSA-156823;R-HSA-1799326;R-HSA-72697;R-HSA-1799330;R-HSA-72619;R-HSA-156808;R-HSA-157849;R-HSA-72621"
R-BTA-3108232,"SUMO E3 ligases SUMOylate target proteins",1,161,0.015391969407265775,0.9857385274522991,0.9857385274522991,1,112,0.014052697616060227,9913,Bos taurus,"26053","","R-BTA-4090390"
R-RNO-2990846,"SUMOylation",1,160,0.015408320493066256,0.9858032736186348,0.9858032736186348,2,113,0.014237117298727479,10116,Rattus norvegicus,"3192","","R-RNO-4086088;R-RNO-4086059"
R-RNO-5689880,"Ub-specific processing proteases",1,161,0.01550462249614792,0.9861787065886461,0.9861787065886461,1,36,0.004535718785435303,10116,Rattus norvegicus,"2332","","R-RNO-6782106"
R-CFA-166658,"Complement cascade",1,151,0.015506264119942494,0.9861850199458234,0.9861850199458234,2,62,0.008327736736064472,9615,Canis familiaris,"53335","","R-CFA-977619;R-CFA-981535"
R-CEL-192105,"Synthesis of bile acids and bile salts",1,87,0.015594192507617852,0.9865190095732248,0.9996186580627933,2,36,0.00974025974025974,6239,Caenorhabditis elegans,"2290","","R-CEL-192160;R-CEL-192033"
R-RNO-5684996,"MAPK1/MAPK3 signaling",3,301,0.028986902927580892,0.9865673653498643,0.9865673653498643,3,80,0.010079375078745118,10116,Rattus norvegicus,"2561;2903;2902","","R-RNO-109857;R-RNO-5672965;R-RNO-109858"
R-BTA-425393,"Transport of inorganic cations/anions and amino acids/oligopeptides",1,164,0.015678776290630976,0.9868327001360772,0.9868327001360772,1,74,0.009284818067754079,9913,Bos taurus,"55870","","R-BTA-425482"
R-DME-194068,"Bile acid and bile salt metabolism",1,92,0.01573456473405165,0.9870356080883573,0.9998432923585495,2,47,0.010279965004374452,7227,Drosophila melanogaster,"2290","","R-DME-192033;R-DME-192160"
R-CFA-2173782,"Binding and Uptake of Ligands by Scavenger Receptors",1,157,0.01612240706510577,0.988362674872685,0.988362674872685,1,17,0.0022834116856950974,9615,Canis familiaris,"4208","","R-CFA-2203480"
R-BTA-2990846,"SUMOylation",1,170,0.016252390057361378,0.9887764273176314,0.9887764273176314,1,117,0.014680050188205772,9913,Bos taurus,"26053","","R-BTA-4090390"
R-BTA-69481,"G2/M Checkpoints",1,171,0.016347992351816443,0.9890713565454077,0.9890713565454077,1,19,0.002383939774153074,9913,Bos taurus,"26960","","R-BTA-170055"
R-HSA-8953854,"Metabolism of RNA",7,789,0.051966014621616284,0.9892914138058589,0.9892914138058589,35,187,0.013283136809205853,9606,Homo sapiens,"3192;5718;9631;4849;1499;3188;65109","","R-HSA-8849157;R-HSA-72130;R-HSA-159046;R-HSA-429955;R-HSA-159050;R-HSA-72139;R-HSA-927813;R-HSA-72143;R-HSA-111439;R-HSA-77587;R-HSA-927836;R-HSA-191825;R-HSA-158481;R-HSA-191830;R-HSA-451152;R-HSA-158484;R-HSA-927832;R-HSA-75097;R-HSA-75096;R-HSA-75098;R-HSA-77594;R-HSA-6783483;R-HSA-927889;R-HSA-72160;R-HSA-450466;R-HSA-72103;R-HSA-72107;R-HSA-158441;R-HSA-158447;R-HSA-72180;R-HSA-156661;R-HSA-72185;R-HSA-72124;R-HSA-72127;R-HSA-159101"
R-HSA-71387,"Metabolism of carbohydrates",3,456,0.030033590199565304,0.9893381208022242,0.9893381208022242,6,241,0.0171189089359284,9606,Homo sapiens,"9631;4208;5528","","R-HSA-8853686;R-HSA-163750;R-HSA-8853710;R-HSA-6799581;R-HSA-170796;R-HSA-6799545"
R-BTA-211897,"Cytochrome P450 - arranged by substrate type",1,172,0.01644359464627151,0.9893585632657985,0.9893585632657985,1,54,0.006775407779171894,9913,Bos taurus,"55209","","R-BTA-193101"
R-HSA-877300,"Interferon gamma signaling",1,252,0.016597510373443983,0.9898052368317666,0.9898052368317666,1,18,0.0012785907089075152,9606,Homo sapiens,"5781","","R-HSA-877308"
R-GGA-2173782,"Binding and Uptake of Ligands by Scavenger Receptors",1,146,0.016609783845278725,0.9898400404320301,0.9966573556437981,1,21,0.0030796304443466782,9031,Gallus gallus,"4208","","R-GGA-2203480"
R-MMU-2173782,"Binding and Uptake of Ligands by Scavenger Receptors",1,181,0.016749953729409586,0.9902292187067492,0.9952584089962448,1,21,0.002549471895107442,10090,Mus musculus,"4208","","R-MMU-2203480"
R-RNO-211897,"Cytochrome P450 - arranged by substrate type",1,174,0.016756548536209552,0.9902471586228829,0.9902471586228829,12,55,0.006929570366637269,10116,Rattus norvegicus,"2475","","R-RNO-211966;R-RNO-211991;R-RNO-212005;R-RNO-76453;R-RNO-143468;R-RNO-76475;R-RNO-76434;R-RNO-76354;R-RNO-76456;R-RNO-76416;R-RNO-211881;R-RNO-76397"
R-RNO-397014,"Muscle contraction",1,175,0.01685285053929122,0.9905054218306212,0.9905054218306212,2,42,0.0052916719163411865,10116,Rattus norvegicus,"2770","","R-RNO-9620456;R-RNO-9621179"
R-HSA-15869,"Metabolism of nucleotides",1,256,0.016860962919054204,0.9905268639110699,0.9905268639110699,2,142,0.010086660036937065,9606,Homo sapiens,"158","","R-HSA-73828;R-HSA-73800"
R-HSA-196849,"Metabolism of water-soluble vitamins and cofactors",1,258,0.016992689191859315,0.9908683577294577,0.9908683577294577,3,143,0.010157692854098593,9606,Homo sapiens,"5096","","R-HSA-3323111;R-HSA-3065959;R-HSA-2993447"
R-HSA-1280215,"Cytokine Signaling in Immune system",11,1107,0.07291049199762893,0.9911078714375818,0.9911078714375818,48,726,0.051569825259269786,9606,Homo sapiens,"5718;9631;1742;5781;6597;1499;3265;1717;2904;5528;4208","","R-HSA-9645137;R-HSA-8865605;R-HSA-5678544;R-HSA-198669;R-HSA-1369114;R-HSA-1369115;R-HSA-8987014;R-HSA-9606784;R-HSA-909726;R-HSA-9674816;R-HSA-199959;R-HSA-1112708;R-HSA-8950364;R-HSA-9645126;R-HSA-450257;R-HSA-5668481;R-HSA-8950737;R-HSA-9607304;R-HSA-450333;R-HSA-447130;R-HSA-9645134;R-HSA-6790022;R-HSA-1112690;R-HSA-8952749;R-HSA-209061;R-HSA-5607731;R-HSA-909738;R-HSA-450222;R-HSA-1176059;R-HSA-9674808;R-HSA-914022;R-HSA-8987236;R-HSA-1112703;R-HSA-6790038;R-HSA-877308;R-HSA-997309;R-HSA-8950269;R-HSA-8987132;R-HSA-8950591;R-HSA-8987070;R-HSA-168053;R-HSA-9008894;R-HSA-914036;R-HSA-199929;R-HSA-9604969;R-HSA-5668520;R-HSA-8950583;R-HSA-8952823"
R-CFA-9748784,"Drug ADME",1,167,0.017149311973711234,0.9912584668388832,0.9912584668388832,2,64,0.008596373404969779,9615,Canis familiaris,"2332","","R-CFA-9750546;R-CFA-9750617"
R-BTA-69275,"G2/M Transition",1,181,0.017304015296367114,0.9916274887703423,0.9916274887703423,5,63,0.007904642409033878,9913,Bos taurus,"26960","","R-BTA-170055;R-BTA-170057;R-BTA-8852306;R-BTA-4086410;R-BTA-170161"
R-BTA-453274,"Mitotic G2-G2/M phases",1,183,0.017495219885277247,0.9920622004612689,0.9920622004612689,5,65,0.008155583437892095,9913,Bos taurus,"26960","","R-BTA-170055;R-BTA-170057;R-BTA-8852306;R-BTA-4086410;R-BTA-170161"
R-RNO-5683057,"MAPK family signaling cascades",3,326,0.0313944530046225,0.9921298435909716,0.9921298435909716,3,107,0.013481164167821596,10116,Rattus norvegicus,"2561;2903;2902","","R-RNO-109857;R-RNO-5672965;R-RNO-109858"
R-RNO-375276,"Peptide ligand-binding receptors",1,182,0.017526964560862866,0.9921321641865977,0.9921321641865977,1,76,0.009575406324807863,10116,Rattus norvegicus,"2290","","R-RNO-388529"
R-HSA-382551,"Transport of small molecules",9,971,0.06395310544688138,0.9922564162836642,0.9922564162836642,14,454,0.032248898991334,9606,Homo sapiens,"1107;5718;773;3069;777;1175;4208;10479;6529","","R-HSA-444007;R-HSA-6784738;R-HSA-382560;R-HSA-8858252;R-HSA-6784735;R-HSA-8875871;R-HSA-425983;R-HSA-429567;R-HSA-8855131;R-HSA-8876283;R-HSA-8855130;R-HSA-1369065;R-HSA-6784729;R-HSA-8866553"
R-SSC-983712,"Ion channel transport",1,178,0.017764471057884233,0.9926364857482662,0.9926364857482662,1,46,0.006101604987398859,9823,Sus scrofa,"85358","","R-SSC-2684901"
R-CEL-194068,"Bile acid and bile salt metabolism",1,100,0.01792435920415845,0.9929577199333838,0.9996186580627933,2,46,0.012445887445887446,6239,Caenorhabditis elegans,"2290","","R-CEL-192160;R-CEL-192033"
R-SSC-9748784,"Drug ADME",1,180,0.017964071856287425,0.9930353183392647,0.9930353183392647,2,70,0.009285051067780872,9823,Sus scrofa,"2332","","R-SSC-9750617;R-SSC-9750546"
