Pathway identifier,Pathway name,Entities found,Entities total,Entities ratio,Entities pValue,Entities FDR,Reactions found,Reactions total,Reactions ratio,Species identifier,Species name,Submitted entities found,Mapped entities,Found reaction identifiers
R-HSA-112314,"Neurotransmitter receptors and postsynaptic signal transmission",45,232,0.015280247645392873,1.4584641094828044E-7,2.727327884732844E-5,91,110,0.007813609887768148,9606,Homo sapiens,"6197;23229;6196;64130;8573;9568;7102;1142;3265;2891;2770;2890;23426;373;2900;473;1139;111;3359;476;2567;2742;5578;438;5579;1739;814;2904;815;2903;2902;2901;5595;5575;3772;2562;1175;2561;2899;2557;2898;1742;1740;26960;4137;109;3766;170572","","R-HSA-9609746;R-HSA-9609747;R-HSA-9609744;R-HSA-9611030;R-HSA-421007;R-HSA-392206;R-HSA-9610270;R-HSA-442760;R-HSA-9610653;R-HSA-9610627;R-HSA-9619843;R-HSA-9609728;R-HSA-438037;R-HSA-1013020;R-HSA-975389;R-HSA-9609738;R-HSA-9609739;R-HSA-1013013;R-HSA-9609737;R-HSA-1013012;R-HSA-112282;R-HSA-9609742;R-HSA-9609743;R-HSA-9609740;R-HSA-9609741;R-HSA-9610802;R-HSA-432164;R-HSA-432162;R-HSA-9619127;R-HSA-9648949;R-HSA-9612085;R-HSA-9619125;R-HSA-8951727;R-HSA-170666;R-HSA-111913;R-HSA-111912;R-HSA-9619515;R-HSA-432172;R-HSA-111915;R-HSA-9618750;R-HSA-170671;R-HSA-170674;R-HSA-445367;R-HSA-9029434;R-HSA-111925;R-HSA-9620004;R-HSA-9610408;R-HSA-9617326;R-HSA-170686;R-HSA-9617583;R-HSA-9610195;R-HSA-975311;R-HSA-9648983;R-HSA-9619542;R-HSA-9610327;R-HSA-416320;R-HSA-9673173;R-HSA-9649108;R-HSA-8856398;R-HSA-629595;R-HSA-451283;R-HSA-629596;R-HSA-629599;R-HSA-420688;R-HSA-399711;R-HSA-629588;R-HSA-416985;R-HSA-975340;R-HSA-442724;R-HSA-442725;R-HSA-500708;R-HSA-399712;R-HSA-451310;R-HSA-451311;R-HSA-420975;R-HSA-9668218;R-HSA-442732;R-HSA-500717;R-HSA-9619449;R-HSA-451309;R-HSA-9610750;R-HSA-9610879;R-HSA-420980;R-HSA-9619430;R-HSA-442739;R-HSA-420977;R-HSA-416639;R-HSA-9611368;R-HSA-9614185;R-HSA-622325;R-HSA-622326"
R-HSA-9022692,"Regulation of MECP2 expression and activity",15,39,0.002568662319699664,1.1573930287500644E-6,1.9675681488751096E-4,13,14,9.944594402614007E-4,9606,Homo sapiens,"2290;9611;23112;26523;25942;57690;6907;192669;4204;814;815;27161;192670;79718","","R-HSA-9023592;R-HSA-9005995;R-HSA-9022314;R-HSA-9022625;R-HSA-9021888;R-HSA-9018594;R-HSA-8986937;R-HSA-8986939;R-HSA-9023132;R-HSA-9021183;R-HSA-9021182;R-HSA-9006992;R-HSA-9615501"
R-HSA-445095,"Interaction between L1 and Ankyrins",13,33,0.0021734835012843312,4.55274507193959E-6,7.102282312225761E-4,4,4,2.841312686461145E-4,9606,Homo sapiens,"6335;6334;6323;287;585;288;6711;6326;3785;60;3786;4897;6329","","R-HSA-445076;R-HSA-374675;R-HSA-392751;R-HSA-373739"
R-HSA-212676,"Dopamine Neurotransmitter Release Cycle",11,28,0.0018441678192715537,2.4772332062550362E-5,0.003567215817007252,4,5,3.5516408580764315E-4,9606,Homo sapiens,"9256;22999;64130;8573;1012;8500;6854;6853;6812;6616;6804","","R-HSA-380869;R-HSA-5336443;R-HSA-380574;R-HSA-372542"
R-HSA-426496,"Post-transcriptional silencing by small RNAs",6,7,4.610419548178884E-4,2.781962910358704E-5,0.0037000106707770763,3,3,2.1309845148458588E-4,9606,Homo sapiens,"192669;23112;26523;27161;192670;57690","","R-HSA-426522;R-HSA-426520;R-HSA-426489"
R-HSA-8986944,"Transcriptional Regulation by MECP2",22,100,0.006586313640255549,3.581996811929944E-5,0.00447749601491243,76,77,0.0054695269214377045,9606,Homo sapiens,"2290;9611;28514;23112;2891;26523;25942;57690;5728;6907;192669;4204;814;2904;815;2903;27161;192670;79718;4208;54715","","R-HSA-9022728;R-HSA-9022734;R-HSA-9021953;R-HSA-9021952;R-HSA-9021954;R-HSA-9017988;R-HSA-9022872;R-HSA-9021851;R-HSA-9006490;R-HSA-9022365;R-HSA-9023132;R-HSA-9006992;R-HSA-9022359;R-HSA-9021847;R-HSA-9022870;R-HSA-9615501;R-HSA-9006507;R-HSA-9615536;R-HSA-9005995;R-HSA-9005994;R-HSA-9006122;R-HSA-9006508;R-HSA-9022764;R-HSA-9022625;R-HSA-9615801;R-HSA-9005988;R-HSA-9006503;R-HSA-8986937;R-HSA-8986939;R-HSA-9023549;R-HSA-8986940;R-HSA-8986943;R-HSA-9023538;R-HSA-9022770;R-HSA-9615570;R-HSA-9615571;R-HSA-9615829;R-HSA-9017921;R-HSA-9021888;R-HSA-9615554;R-HSA-9020504;R-HSA-9022941;R-HSA-9022175;R-HSA-9021919;R-HSA-9022942;R-HSA-9022935;R-HSA-9022934;R-HSA-9023592;R-HSA-9022315;R-HSA-9022314;R-HSA-9022186;R-HSA-9021935;R-HSA-9020513;R-HSA-9017441;R-HSA-9017954;R-HSA-9006050;R-HSA-9018594;R-HSA-9017447;R-HSA-9006585;R-HSA-9021945;R-HSA-9022456;R-HSA-9021944;R-HSA-9021946;R-HSA-9021949;R-HSA-9021948;R-HSA-9006588;R-HSA-9021951;R-HSA-9017983;R-HSA-9021183;R-HSA-9021950;R-HSA-9021182;R-HSA-9023345;R-HSA-9023346;R-HSA-9022453;R-HSA-9023348;R-HSA-9023351"
R-HSA-5576891,"Cardiac conduction",28,147,0.009681881051175657,4.2488446555077886E-5,0.004971148246944113,18,33,0.002344082966330445,9606,Homo sapiens,"23229;8850;6335;6334;2033;490;491;552;553;476;478;3751;6326;3752;815;6329;5350;6323;782;783;585;2259;3708;2258;1760;10142;747;10089;1747","","R-HSA-427910;R-HSA-418309;R-HSA-5577234;R-HSA-2855020;R-HSA-5577213;R-HSA-5576895;R-HSA-5578910;R-HSA-5617182;R-HSA-5578777;R-HSA-139854;R-HSA-5577050;R-HSA-936897;R-HSA-6784598;R-HSA-169683;R-HSA-9684068;R-HSA-5226904;R-HSA-9614031;R-HSA-2032800"
R-HSA-3214842,"HDMs demethylate histones",11,31,0.0020417572284792203,6.11041385091271E-5,0.006721455236003981,12,17,0.0012075578917459867,9606,Homo sapiens,"23081;5927;51780;8242;5253;23030;7403;22992;23135;2670;10765;221656","","R-HSA-3214912;R-HSA-4754187;R-HSA-4724284;R-HSA-5661123;R-HSA-5661120;R-HSA-5661121;R-HSA-5661116;R-HSA-5661114;R-HSA-5661115;R-HSA-4754181;R-HSA-4722133;R-HSA-4724279"
R-HSA-3214841,"PKMTs methylate histone lysines",14,51,0.00335901995653033,1.000587207221626E-4,0.01040610695510491,15,22,0.0015627219775536298,9606,Homo sapiens,"4297;7468;64324;23067;55870;5929;51111;83852;9869;79813;55904;9739;29072;58508","","R-HSA-5637686;R-HSA-5159245;R-HSA-5244692;R-HSA-5634750;R-HSA-5638141;R-HSA-5638333;R-HSA-5651654;R-HSA-5638157;R-HSA-5634729;R-HSA-5649802;R-HSA-5159250;R-HSA-4827383;R-HSA-5649800;R-HSA-5651657;R-HSA-4827382"
R-HSA-5576892,"Phase 0 - rapid depolarisation",11,34,0.0022393466376868865,1.3595898991958233E-4,0.012699963368216327,2,2,1.4206563432305724E-4,9606,Homo sapiens,"782;783;585;2259;2258;6335;6334;6323;6326;815;6329","","R-HSA-5577213;R-HSA-5576895"
R-HSA-181429,"Serotonin Neurotransmitter Release Cycle",9,23,0.0015148521372587763,1.3655874589479922E-4,0.012699963368216327,3,4,2.841312686461145E-4,9606,Homo sapiens,"9256;22999;1012;8500;6854;6853;6812;6616;6804","","R-HSA-380901;R-HSA-380905;R-HSA-380586"
R-HSA-9662360,"Sensory processing of sound by inner hair cells of the cochlea",17,76,0.005005598366594218,2.1804165738503745E-4,0.019346164694383217,7,7,4.972297201307004E-4,9606,Homo sapiens,"8573;65217;490;491;563;783;10518;776;6711;6853;60;6855;6616;3778;6804;4627;1009","","R-HSA-9662114;R-HSA-9659554;R-HSA-9667761;R-HSA-9662096;R-HSA-9664214;R-HSA-9659380;R-HSA-9659515"
R-HSA-397014,"Muscle contraction",36,232,0.015280247645392873,2.2760193758097902E-4,0.019346164694383217,30,53,0.003764739309561017,9606,Homo sapiens,"23229;8850;6335;6334;2033;490;491;5062;552;553;476;478;3751;6326;3752;815;6329;5350;6323;7273;2977;782;783;585;2259;3708;2258;301;1760;8912;8913;10142;747;8911;10089;1747;4638","","R-HSA-427910;R-HSA-390597;R-HSA-418309;R-HSA-390598;R-HSA-390593;R-HSA-390595;R-HSA-5577234;R-HSA-2855020;R-HSA-9700701;R-HSA-392143;R-HSA-5578910;R-HSA-5617182;R-HSA-5578777;R-HSA-139854;R-HSA-5577050;R-HSA-936897;R-HSA-169683;R-HSA-5226904;R-HSA-5263628;R-HSA-9614031;R-HSA-392152;R-HSA-445797;R-HSA-5577213;R-HSA-9621179;R-HSA-5576895;R-HSA-6784598;R-HSA-445813;R-HSA-9684068;R-HSA-9620456;R-HSA-2032800"
R-HSA-8936459,"RUNX1 regulates genes involved in megakaryocyte differentiation and platelet function",17,78,0.005137324639399328,2.925757167563381E-4,0.023698633057263385,21,33,0.002344082966330445,9606,Homo sapiens,"8970;8850;7057;23309;4297;23067;23112;2033;26523;25942;57690;5929;192669;192670;55904;9739;58508","","R-HSA-8936616;R-HSA-8936584;R-HSA-8937097;R-HSA-8937037;R-HSA-8936621;R-HSA-8936608;R-HSA-8936481;R-HSA-8936995;R-HSA-8937016;R-HSA-8937113;R-HSA-8937050;R-HSA-8935740;R-HSA-8936989;R-HSA-8937118;R-HSA-8937022;R-HSA-8935730;R-HSA-8936979;R-HSA-8935731;R-HSA-8936628;R-HSA-8935732;R-HSA-8936599"
R-HSA-9768778,"Regulation of NPAS4 mRNA translation",6,11,7.244945004281104E-4,3.1912177313997425E-4,0.02489149830491799,2,2,1.4206563432305724E-4,9606,Homo sapiens,"192669;23112;26523;27161;192670;57690","","R-HSA-9768788;R-HSA-9768782"
R-HSA-9005891,"Loss of function of MECP2 in Rett syndrome",7,16,0.0010538101824408878,3.865911721366855E-4,0.02551501736102124,5,5,3.5516408580764315E-4,9606,Homo sapiens,"6907;9611;4204;814;79718;25942","","R-HSA-9005561;R-HSA-9022462;R-HSA-9005585;R-HSA-9022465;R-HSA-9023461"
R-HSA-9005895,"Pervasive developmental disorders",7,16,0.0010538101824408878,3.865911721366855E-4,0.02551501736102124,5,5,3.5516408580764315E-4,9606,Homo sapiens,"6907;9611;4204;814;79718;25942","","R-HSA-9005561;R-HSA-9022462;R-HSA-9005585;R-HSA-9022465;R-HSA-9023461"
R-HSA-9697154,"Disorders of Nervous System Development",7,16,0.0010538101824408878,3.865911721366855E-4,0.02551501736102124,5,5,3.5516408580764315E-4,9606,Homo sapiens,"6907;9611;4204;814;79718;25942","","R-HSA-9005561;R-HSA-9022462;R-HSA-9005585;R-HSA-9022465;R-HSA-9023461"
R-HSA-9675151,"Disorders of Developmental Biology",7,16,0.0010538101824408878,3.865911721366855E-4,0.02551501736102124,5,5,3.5516408580764315E-4,9606,Homo sapiens,"6907;9611;4204;814;79718;25942","","R-HSA-9005561;R-HSA-9022462;R-HSA-9005585;R-HSA-9022465;R-HSA-9023461"
R-HSA-438066,"Unblocking of NMDA receptors, glutamate binding and activation",9,27,0.0017783046828689982,4.3558280619637735E-4,0.02787729959656815,5,5,3.5516408580764315E-4,9606,Homo sapiens,"1742;1740;2891;2890;1739;2904;815;2903;2902","","R-HSA-432164;R-HSA-438037;R-HSA-432162;R-HSA-432172;R-HSA-9614185"
R-HSA-9022537,"Loss of MECP2 binding ability to the NCoR/SMRT complex",5,8,5.269050912204439E-4,5.481922499926961E-4,0.0333834020195356,1,1,7.103281716152862E-5,9606,Homo sapiens,"6907;9611;4204;79718","","R-HSA-9005585"
R-HSA-163685,"Integration of energy metabolism",25,147,0.009681881051175657,5.563900336589267E-4,0.0333834020195356,38,66,0.00468816593266089,9606,Homo sapiens,"27;2770;270;5519;111;773;776;777;5578;11069;6804;3790;5575;1131;2778;57634;783;3708;546;6812;109;6616;3745;5528;3747","","R-HSA-400071;R-HSA-381644;R-HSA-400015;R-HSA-265166;R-HSA-400012;R-HSA-9728664;R-HSA-381704;R-HSA-381707;R-HSA-381706;R-HSA-169683;R-HSA-169680;R-HSA-825631;R-HSA-381713;R-HSA-265682;R-HSA-400092;R-HSA-164056;R-HSA-381727;R-HSA-164377;R-HSA-381607;R-HSA-400037;R-HSA-163617;R-HSA-163750;R-HSA-163751;R-HSA-400097;R-HSA-400046;R-HSA-265645;R-HSA-381612;R-HSA-163688;R-HSA-163689;R-HSA-163625;R-HSA-399978;R-HSA-381608;R-HSA-111925;R-HSA-422320;R-HSA-163764;R-HSA-400063;R-HSA-163769;R-HSA-399995"
R-HSA-422356,"Regulation of insulin secretion",20,108,0.007113218731475993,6.989185583258228E-4,0.040537276382897725,26,38,0.002699247052138088,9606,Homo sapiens,"3790;27;5575;1131;2770;2778;111;783;773;3708;776;777;546;5578;11069;6812;6616;3745;6804;3747","","R-HSA-400071;R-HSA-381644;R-HSA-400015;R-HSA-265166;R-HSA-400012;R-HSA-9728664;R-HSA-381704;R-HSA-381707;R-HSA-381706;R-HSA-169683;R-HSA-169680;R-HSA-381713;R-HSA-265682;R-HSA-400092;R-HSA-381727;R-HSA-381607;R-HSA-400037;R-HSA-400097;R-HSA-400046;R-HSA-265645;R-HSA-381612;R-HSA-399978;R-HSA-381608;R-HSA-422320;R-HSA-400063;R-HSA-399995"
R-HSA-451308,"Activation of Ca-permeable Kainate Receptor",6,13,8.562207732332214E-4,7.593881856496898E-4,0.04252573839638263,2,2,1.4206563432305724E-4,9606,Homo sapiens,"2900;2899;2898;1742;1739;2901","","R-HSA-451283;R-HSA-451311"
R-HSA-9659379,"Sensory processing of sound",17,87,0.005730092867022327,9.654392766534903E-4,0.052576401096142256,9,13,9.234266230998721E-4,9606,Homo sapiens,"8573;65217;490;491;563;783;10518;776;6711;6853;60;6855;6616;3778;6804;4627;1009","","R-HSA-9663363;R-HSA-9662114;R-HSA-9659554;R-HSA-9667809;R-HSA-9667761;R-HSA-9662096;R-HSA-9664214;R-HSA-9659380;R-HSA-9659515"
R-HSA-399719,"Trafficking of AMPA receptors",10,37,0.002436936046894553,0.0010567787458922728,0.052576401096142256,4,4,2.841312686461145E-4,9606,Homo sapiens,"1742;7102;5578;1175;2891;5579;2890;1739;815;23426","","R-HSA-416320;R-HSA-416639;R-HSA-421007;R-HSA-416985"
R-HSA-451306,"Ionotropic activity of kainate receptors",6,14,9.220839096357768E-4,0.0011072535559522034,0.052576401096142256,4,4,2.841312686461145E-4,9606,Homo sapiens,"2900;2899;2898;1742;1739;2901","","R-HSA-451283;R-HSA-451310;R-HSA-451311;R-HSA-451309"
R-HSA-112308,"Presynaptic depolarization and calcium channel opening",6,14,9.220839096357768E-4,0.0011072535559522034,0.052576401096142256,1,1,7.103281716152862E-5,9606,Homo sapiens,"782;783;773;774;55799;777","","R-HSA-210420"
R-HSA-1296072,"Voltage gated Potassium channels",11,44,0.0028979780017124417,0.0011307363550213667,0.052576401096142256,1,1,7.103281716152862E-5,9606,Homo sapiens,"3790;563;552;553;546;547;3751;3785;3752;3786;3745;3746;3747","","R-HSA-1296127"
R-HSA-9620244,"Long-term potentiation",9,31,0.0020417572284792203,0.0011390567597350243,0.052576401096142256,5,7,4.972297201307004E-4,9606,Homo sapiens,"1742;1740;2891;2890;1739;2904;815;2903;2902","","R-HSA-445367;R-HSA-442725;R-HSA-9612085;R-HSA-9618750;R-HSA-9617583"
R-HSA-5663202,"Diseases of signal transduction by growth factor receptors and second messengers",61,498,0.032799841928472635,0.0011429652412204838,0.052576401096142256,275,478,0.03395368660321069,9606,Homo sapiens,"8850;5781;2033;27044;673;6907;1499;2620;2861;4763;4204;1813;2109;3690;5595;2243;1788;1387;2475;6711;10142;7249;60;5245;28514;3265;23189;5519;5718;57448;1995;2048;9759;815;51107;79718;4627;22866;7750;4089;1809;9611;2100;5290;2260;57534;5728;1523;53335;1808;1804;1803;6934;5528;55914","","R-HSA-2023455;R-HSA-2023451;R-HSA-9664664;R-HSA-9674398;R-HSA-9674397;R-HSA-5339713;R-HSA-1839112;R-HSA-9664646;R-HSA-1839107;R-HSA-9674427;R-HSA-9674430;R-HSA-9724090;R-HSA-9665697;R-HSA-9665696;R-HSA-9665703;R-HSA-9665702;R-HSA-9665700;R-HSA-2023462;R-HSA-9665707;R-HSA-2023460;R-HSA-9674408;R-HSA-9674414;R-HSA-2023456;R-HSA-9665708;R-HSA-2769000;R-HSA-9665232;R-HSA-9698007;R-HSA-2769007;R-HSA-5654544;R-HSA-9698005;R-HSA-5654545;R-HSA-9698008;R-HSA-2768993;R-HSA-2768999;R-HSA-9698013;R-HSA-2769008;R-HSA-2769015;R-HSA-9649393;R-HSA-2317387;R-HSA-2737728;R-HSA-8936676;R-HSA-1982066;R-HSA-9665278;R-HSA-1982065;R-HSA-9698016;R-HSA-5334052;R-HSA-9698021;R-HSA-9698026;R-HSA-8851710;R-HSA-9698029;R-HSA-5655252;R-HSA-9703440;R-HSA-9703441;R-HSA-9703442;R-HSA-3656382;R-HSA-5655263;R-HSA-5654748;R-HSA-9703430;R-HSA-5655235;R-HSA-5655233;R-HSA-9703437;R-HSA-4839635;R-HSA-9703438;R-HSA-4839634;R-HSA-9701903;R-HSA-5655245;R-HSA-9703439;R-HSA-9703432;R-HSA-9703433;R-HSA-5655240;R-HSA-9703434;R-HSA-4839638;R-HSA-5655241;R-HSA-9703435;R-HSA-2691211;R-HSA-5655285;R-HSA-9664567;R-HSA-9652277;R-HSA-2691214;R-HSA-5655290;R-HSA-1227964;R-HSA-5655289;R-HSA-5655268;R-HSA-9673761;R-HSA-5655269;R-HSA-9673760;R-HSA-2691226;R-HSA-5655266;R-HSA-4827388;R-HSA-5655278;R-HSA-2691219;R-HSA-5655277;R-HSA-9652264;R-HSA-9651280;R-HSA-2399982;R-HSA-1225951;R-HSA-5387392;R-HSA-5637765;R-HSA-9664588;R-HSA-9634418;R-HSA-5637808;R-HSA-9660538;R-HSA-9660536;R-HSA-2077424;R-HSA-9665121;R-HSA-1225957;R-HSA-5637806;R-HSA-9695853;R-HSA-5637801;R-HSA-9656211;R-HSA-9656209;R-HSA-9656215;R-HSA-9656214;R-HSA-9656213;R-HSA-9656212;R-HSA-9725342;R-HSA-4839746;R-HSA-1226014;R-HSA-2666278;R-HSA-1226012;R-HSA-9665408;R-HSA-9665415;R-HSA-9665412;R-HSA-2067713;R-HSA-2900748;R-HSA-9701810;R-HSA-2900747;R-HSA-2730752;R-HSA-3315483;R-HSA-4396393;R-HSA-4396392;R-HSA-2900743;R-HSA-2400009;R-HSA-4396402;R-HSA-2900765;R-HSA-4396401;R-HSA-9664933;R-HSA-2900756;R-HSA-9725357;R-HSA-9664940;R-HSA-2243938;R-HSA-9712084;R-HSA-6803234;R-HSA-6803233;R-HSA-9712083;R-HSA-5655326;R-HSA-9664991;R-HSA-9672159;R-HSA-9672158;R-HSA-5655323;R-HSA-2033490;R-HSA-5655320;R-HSA-6803240;R-HSA-2033488;R-HSA-2033486;R-HSA-5655301;R-HSA-9652165;R-HSA-2033479;R-HSA-2033474;R-HSA-2033472;R-HSA-9672178;R-HSA-9665009;R-HSA-9672177;R-HSA-3645780;R-HSA-9672176;R-HSA-5655347;R-HSA-9672163;R-HSA-9672162;R-HSA-9672164;R-HSA-6803230;R-HSA-9672170;R-HSA-5655343;R-HSA-9672168;R-HSA-6803227;R-HSA-3656523;R-HSA-9672175;R-HSA-9672174;R-HSA-5655339;R-HSA-9672173;R-HSA-4839734;R-HSA-9672172;R-HSA-6802919;R-HSA-6802918;R-HSA-2029983;R-HSA-9670418;R-HSA-9670417;R-HSA-6802916;R-HSA-9670416;R-HSA-6802915;R-HSA-6802914;R-HSA-2220964;R-HSA-2220967;R-HSA-6802912;R-HSA-2220966;R-HSA-6802927;R-HSA-6802926;R-HSA-9670426;R-HSA-6802925;R-HSA-2220971;R-HSA-6802924;R-HSA-9665304;R-HSA-9665311;R-HSA-9670431;R-HSA-6802922;R-HSA-6802921;R-HSA-6802935;R-HSA-6802934;R-HSA-2220976;R-HSA-6802933;R-HSA-2220979;R-HSA-6802932;R-HSA-8936731;R-HSA-9665280;R-HSA-2220978;R-HSA-2220981;R-HSA-3311014;R-HSA-6802930;R-HSA-9665286;R-HSA-2220982;R-HSA-9665284;R-HSA-6802943;R-HSA-2220985;R-HSA-6802942;R-HSA-6802941;R-HSA-6802938;R-HSA-2220988;R-HSA-6802937;R-HSA-9670413;R-HSA-9670412;R-HSA-1839039;R-HSA-1248694;R-HSA-4791278;R-HSA-1839031;R-HSA-9665315;R-HSA-2220944;R-HSA-9670433;R-HSA-2394007;R-HSA-2029992;R-HSA-9700131;R-HSA-9670436;R-HSA-6802911;R-HSA-6802910;R-HSA-2029988;R-HSA-6802908;R-HSA-2029989;R-HSA-2220957;R-HSA-2029984;R-HSA-8853319;R-HSA-9700181;R-HSA-1839065;R-HSA-8853313;R-HSA-9700179;R-HSA-8853325;R-HSA-8853322;R-HSA-8853320;R-HSA-1839100;R-HSA-1839102;R-HSA-1839098;R-HSA-2660815;R-HSA-1839094;R-HSA-9665407;R-HSA-9698174;R-HSA-9665405;R-HSA-9665404;R-HSA-1839091;R-HSA-6802837;R-HSA-1839080;R-HSA-6802834;R-HSA-3304394;R-HSA-2660816;R-HSA-1839078;R-HSA-2660819;R-HSA-9665389;R-HSA-2660822;R-HSA-9665388"
R-HSA-210500,"Glutamate Neurotransmitter Release Cycle",9,32,0.0021076203648817756,0.0014128258832948326,0.052778127087465654,5,8,5.68262537292229E-4,9606,Homo sapiens,"9256;1007;22999;8500;2891;6812;6616;6505;6804","","R-HSA-70609;R-HSA-210404;R-HSA-210426;R-HSA-210430;R-HSA-210444"
R-HSA-198753,"ERK/MAPK targets",8,26,0.0017124415464664427,0.0014727889021758367,0.052778127087465654,7,7,4.972297201307004E-4,9606,Homo sapiens,"5519;6197;6196;1523;5595;1499;5528;4208","","R-HSA-199959;R-HSA-203797;R-HSA-198756;R-HSA-198731;R-HSA-198746;R-HSA-199929;R-HSA-198669"
R-HSA-399721,"Glutamate binding, activation of AMPA receptors and synaptic plasticity",10,39,0.002568662319699664,0.0015522978555136957,0.052778127087465654,9,9,6.392953544537576E-4,9606,Homo sapiens,"1742;7102;5578;1175;2891;5579;2890;1739;815;23426","","R-HSA-420980;R-HSA-416320;R-HSA-399712;R-HSA-420977;R-HSA-416639;R-HSA-421007;R-HSA-399711;R-HSA-420975;R-HSA-416985"
R-HSA-442742,"CREB1 phosphorylation through NMDA receptor-mediated activation of RAS signaling",10,39,0.002568662319699664,0.0015522978555136957,0.052778127087465654,7,7,4.972297201307004E-4,9606,Homo sapiens,"6197;6196;1742;5595;1740;3265;1739;2904;815;2902","","R-HSA-9619843;R-HSA-442724;R-HSA-9029434;R-HSA-442739;R-HSA-9620004;R-HSA-442732;R-HSA-442760"
R-HSA-388479,"Vasopressin-like receptors",4,6,3.9517881841533294E-4,0.0015619336052623556,0.05310574257892009,5,7,4.972297201307004E-4,9606,Homo sapiens,"5020;5021;552;553","","R-HSA-9667619;R-HSA-388468;R-HSA-9667569;R-HSA-388503;R-HSA-9667456"
R-HSA-112310,"Neurotransmitter release cycle",18,100,0.006586313640255549,0.0017076731441717508,0.056353213757667775,22,37,0.0026282142349765593,9606,Homo sapiens,"9256;64130;22999;8573;8500;18;2891;1007;1012;6854;6853;6812;4128;6616;6505;6804;6529;7915","","R-HSA-888589;R-HSA-380901;R-HSA-380869;R-HSA-444007;R-HSA-210404;R-HSA-888548;R-HSA-5336443;R-HSA-380905;R-HSA-374922;R-HSA-380586;R-HSA-210444;R-HSA-70609;R-HSA-372529;R-HSA-374899;R-HSA-374909;R-HSA-210426;R-HSA-916855;R-HSA-380574;R-HSA-372542;R-HSA-372505;R-HSA-210430;R-HSA-917744"
