Pathway identifier,Pathway name,Entities found,Entities total,Entities ratio,Entities pValue,Entities FDR,Reactions found,Reactions total,Reactions ratio,Species identifier,Species name,Submitted entities found,Mapped entities,Found reaction identifiers
R-HSA-9678108,"SARS-CoV-1 Infection",3,194,0.012777448462095765,0.998689390465876,0.998689390465876,3,159,0.011294217928683051,9606,Homo sapiens,"4089;7531;57705","","R-HSA-9683648;R-HSA-9737710;R-HSA-9727919"
R-HSA-1483257,"Phospholipid metabolism",7,314,0.020681024830402423,0.9986995180214753,0.9986995180214753,14,218,0.01548515414121324,9606,Homo sapiens,"5294;375775;2820;6305;8867;23259;43","","R-HSA-372519;R-HSA-6809764;R-HSA-1675994;R-HSA-1675836;R-HSA-1676177;R-HSA-1676048;R-HSA-1675988;R-HSA-8847912;R-HSA-188467;R-HSA-1676203;R-HSA-1676109;R-HSA-6809778;R-HSA-6809777;R-HSA-6786650"
R-HSA-1799339,"SRP-dependent cotranslational protein targeting to membrane",1,119,0.007837713231904103,0.9987447650639449,0.9987447650639449,5,5,3.5516408580764315E-4,9606,Homo sapiens,"6134","","R-HSA-1799326;R-HSA-1799330;R-HSA-1799329;R-HSA-1799335;R-HSA-1799332"
R-BTA-1638091,"Heparan sulfate/heparin (HS-GAG) metabolism",1,82,0.007839388145315488,0.9987465628232032,0.9997354912101125,3,31,0.0038895859473023838,9913,Bos taurus,"57705","","R-BTA-744231;R-BTA-2022851;R-BTA-2022919"
R-BTA-9755511,"KEAP1-NFE2L2 pathway",1,82,0.007839388145315488,0.9987465628232032,0.9997354912101125,2,31,0.0038895859473023838,9913,Bos taurus,"26523","","R-BTA-9708466;R-BTA-9755505"
R-MMU-1638091,"Heparan sulfate/heparin (HS-GAG) metabolism",1,85,0.007866000370164723,0.9987747842953497,0.9995799496881722,3,31,0.0037635061308728904,10090,Mus musculus,"57705","","R-MMU-744231;R-MMU-2022851;R-MMU-2022919"
R-MMU-9755511,"KEAP1-NFE2L2 pathway",1,85,0.007866000370164723,0.9987747842953497,0.9995799496881722,2,31,0.0037635061308728904,10090,Mus musculus,"26523","","R-MMU-9755505;R-MMU-9708466"
R-HSA-2262752,"Cellular responses to stress",36,1005,0.06619245208456827,0.9987801215749715,0.9987801215749715,84,450,0.03196476772268788,9606,Homo sapiens,"8970;6197;6196;23309;6134;9820;2890;26019;6907;2103;2861;4862;8945;7514;55746;6647;814;815;192670;2109;25913;5595;7531;7014;9611;23112;23211;26523;2020;9572;57690;57634;2876;192669","","R-HSA-400143;R-HSA-3857328;R-HSA-3857329;R-HSA-4793925;R-HSA-9645598;R-HSA-3209151;R-HSA-9640195;R-HSA-3229089;R-HSA-3223200;R-HSA-1368069;R-HSA-450325;R-HSA-9708423;R-HSA-1368065;R-HSA-9646468;R-HSA-5252041;R-HSA-9708430;R-HSA-3299753;R-HSA-9707659;R-HSA-3229102;R-HSA-9762100;R-HSA-9762102;R-HSA-1368119;R-HSA-8951723;R-HSA-9762096;R-HSA-381217;R-HSA-381091;R-HSA-9708466;R-HSA-3209111;R-HSA-3209114;R-HSA-381109;R-HSA-3371527;R-HSA-8932284;R-HSA-3323013;R-HSA-3371531;R-HSA-9762093;R-HSA-381116;R-HSA-3225867;R-HSA-9645608;R-HSA-9762091;R-HSA-3341296;R-HSA-425923;R-HSA-1791058;R-HSA-1791186;R-HSA-3225851;R-HSA-3780979;R-HSA-5663258;R-HSA-400342;R-HSA-3785704;R-HSA-3785711;R-HSA-3240295;R-HSA-1368140;R-HSA-198746;R-HSA-3299691;R-HSA-5663245;R-HSA-9633742;R-HSA-5082387;R-HSA-9707594;R-HSA-3777112;R-HSA-9633008;R-HSA-9639286;R-HSA-9755505;R-HSA-3780958;R-HSA-5082405;R-HSA-3209177;R-HSA-8932322;R-HSA-549475;R-HSA-4647594;R-HSA-3132737;R-HSA-4647593;R-HSA-3788745;R-HSA-3222593;R-HSA-5663271;R-HSA-9640167;R-HSA-3788748;R-HSA-3223236;R-HSA-5663265;R-HSA-3209160;R-HSA-9640168;R-HSA-4647613;R-HSA-9640175;R-HSA-3697860;R-HSA-71676;R-HSA-9634669;R-HSA-9633005"
R-XTR-211981,"Xenobiotics",1,67,0.00788235294117647,0.9987918099736957,0.9998390700938855,1,22,0.0035743298131600326,8364,Xenopus tropicalis,"6532","","R-XTR-211948"
R-SSC-9755511,"KEAP1-NFE2L2 pathway",1,79,0.007884231536926148,0.9987937507007905,0.9999073081264396,2,31,0.004111951187160101,9823,Sus scrofa,"26523","","R-SSC-9755505;R-SSC-9708466"
R-RNO-163125,"Post-translational modification: synthesis of GPI-anchored proteins",2,110,0.01059322033898305,0.9988055632380007,0.9988055632380007,2,13,0.0016378984502960817,10116,Rattus norvegicus,"2100;57705","","R-RNO-162730;R-RNO-8940388"
R-HSA-166663,"Initial triggering of complement",1,120,0.007903576368306658,0.9988135551059486,0.9988135551059486,3,21,0.0014916891603921011,9606,Homo sapiens,"721","","R-HSA-166753;R-HSA-166795;R-HSA-981713"
R-GGA-9755511,"KEAP1-NFE2L2 pathway",1,70,0.007963594994311717,0.998872956262611,0.9996499065740245,2,27,0.003959524857017158,9031,Gallus gallus,"26523","","R-GGA-9708466;R-GGA-9755505"
R-RNO-1168372,"Downstream signaling events of B Cell Receptor (BCR)",1,83,0.007993066255778121,0.9989010274367753,0.9989010274367753,1,9,0.0011339296963588257,10116,Rattus norvegicus,"3382","","R-RNO-2025890"
R-HSA-168255,"Influenza Infection",3,198,0.013040901007705987,0.998915011019922,0.998915011019922,8,59,0.004190936212530189,9606,Homo sapiens,"6134;7514;55746","","R-HSA-192627;R-HSA-168880;R-HSA-192704;R-HSA-168337;R-HSA-1176059;R-HSA-192841;R-HSA-168857;R-HSA-192925"
R-DRE-2672351,"Stimuli-sensing channels",1,82,0.008016423892853652,0.9989227784838257,0.9995710799444802,1,28,0.003794037940379404,7955,Danio rerio,"3778","","R-DRE-9701211"
R-RNO-174824,"Plasma lipoprotein assembly, remodeling, and clearance",1,84,0.008089368258859784,0.9989879757566216,0.9989879757566216,5,73,0.00919742975935492,10116,Rattus norvegicus,"2131","","R-RNO-174587;R-RNO-174741;R-RNO-174660;R-RNO-174757;R-RNO-174690"
R-DRE-9755511,"KEAP1-NFE2L2 pathway",1,83,0.008114185159839672,0.9990092461069315,0.9995710799444802,2,30,0.0040650406504065045,7955,Danio rerio,"26523","","R-DRE-9708466;R-DRE-9755505"
R-RNO-9755511,"KEAP1-NFE2L2 pathway",1,85,0.008185670261941448,0.999068052372513,0.999068052372513,2,28,0.0035277812775607914,10116,Rattus norvegicus,"26523","","R-RNO-9708466;R-RNO-9755505"
R-GGA-353098,"Carbohydrate metabolism",1,72,0.008191126279863481,0.9990723947945617,0.9996499065740245,6,36,0.005279366476022877,9031,Gallus gallus,"57634","","R-GGA-372388;R-GGA-352945;R-GGA-352893;R-GGA-352908;R-GGA-372425;R-GGA-352872"
R-DRE-1638091,"Heparan sulfate/heparin (HS-GAG) metabolism",1,84,0.008211946426825692,0.9990887805652635,0.9995710799444802,3,31,0.004200542005420054,7955,Danio rerio,"57705","","R-DRE-2022919;R-DRE-744231;R-DRE-2022851"
R-BTA-380320,"Recruitment of NuMA to mitotic centrosomes",1,86,0.008221797323135755,0.9990964322989256,0.9997354912101125,2,2,2.509410288582183E-4,9913,Bos taurus,"27131","","R-BTA-380316;R-BTA-380508"
R-DDI-9663891,"Selective autophagy",1,30,0.00823271130625686,0.9991048348721319,0.9999468413656943,1,20,0.00864677907479464,44689,Dictyostelium discoideum,"26523","","R-DDI-9664879"
R-CEL-5628897,"TP53 Regulates Metabolic Genes",1,46,0.008245205233912888,0.9991143580603461,0.9996976661493624,1,9,0.002435064935064935,6239,Caenorhabditis elegans,"57634","","R-CEL-70475"
R-CFA-170834,"Signaling by TGF-beta Receptor Complex",1,81,0.00831792975970425,0.9991678156295495,0.9995503712005692,3,63,0.008462055070517126,9615,Canis familiaris,"56143","","R-CFA-2160931;R-CFA-2160932;R-CFA-2160935"
R-HSA-2173782,"Binding and Uptake of Ligands by Scavenger Receptors",2,168,0.011065006915629323,0.9991709600477621,0.9991709600477621,5,33,0.002344082966330445,9606,Homo sapiens,"4481;4035","","R-HSA-2168897;R-HSA-3221843;R-HSA-2173778;R-HSA-2230983;R-HSA-2507854"
R-RNO-6811558,"PI5P, PP2A and IER3 Regulate PI3K/AKT Signaling",2,115,0.011074730354391372,0.9991771907657336,0.9991771907657336,2,7,8.819453193901979E-4,10116,Rattus norvegicus,"2894;2917","","R-RNO-8857925;R-RNO-2316434"
R-RNO-5576891,"Cardiac conduction",2,115,0.011074730354391372,0.9991771907657336,0.9991771907657336,5,29,0.003653773466045105,10116,Rattus norvegicus,"3184;2171","","R-RNO-5617179;R-RNO-5617182;R-RNO-936897;R-RNO-5617178;R-RNO-9684068"
R-DRE-2559580,"Oxidative Stress Induced Senescence",1,86,0.008407468960797733,0.999229226812856,0.9995710799444802,1,21,0.002845528455284553,7955,Danio rerio,"26523","","R-DRE-3225851"
R-BTA-6811434,"COPI-dependent Golgi-to-ER retrograde traffic",1,88,0.008413001912045888,0.9992328695749416,0.9997354912101125,6,11,0.0013801756587202008,9913,Bos taurus,"26057","","R-BTA-6811427;R-BTA-6811426;R-BTA-6811423;R-BTA-6811418;R-BTA-6811412;R-BTA-6811417"
R-CFA-1638091,"Heparan sulfate/heparin (HS-GAG) metabolism",1,82,0.008420620250564798,0.999237857183432,0.9995503712005692,3,29,0.0038952316991269307,9615,Canis familiaris,"57705","","R-CFA-2022851;R-CFA-744231;R-CFA-2022919"
R-XTR-5628897,"TP53 Regulates Metabolic Genes",1,72,0.008470588235294117,0.9992697771187382,0.9998390700938855,2,12,0.0019496344435418359,8364,Xenopus tropicalis,"57634","","R-XTR-70475;R-XTR-5628905"
R-RNO-420499,"Class C/3 (Metabotropic glutamate/pheromone receptors)",1,88,0.00847457627118644,0.999272266412554,0.999272266412554,1,8,0.0010079375078745117,10116,Rattus norvegicus,"2742","","R-RNO-373075"
R-SSC-1638091,"Heparan sulfate/heparin (HS-GAG) metabolism",1,85,0.008483033932135729,0.9992775175907586,0.9999073081264396,3,31,0.004111951187160101,9823,Sus scrofa,"57705","","R-SSC-2022851;R-SSC-2022919;R-SSC-744231"
R-HSA-2871809,"FCERI mediated Ca+2 mobilization",1,129,0.008496344595929657,0.9992857053461317,0.9992857053461317,2,11,7.813609887768149E-4,9606,Homo sapiens,"3708","","R-HSA-169683;R-HSA-169680"
R-MMU-70171,"Glycolysis",1,92,0.008513788635942994,0.9992962954974911,0.9995799496881722,7,21,0.002549471895107442,10090,Mus musculus,"57634","","R-MMU-70262;R-MMU-170799;R-MMU-6799604;R-MMU-70471;R-MMU-70467;R-MMU-170824;R-MMU-71802"
R-HSA-8868773,"rRNA processing in the nucleus and cytosol",3,208,0.013699532371731542,0.9993255726242538,0.9993255726242538,7,15,0.0010654922574229295,9606,Homo sapiens,"1454;6134;11103","","R-HSA-6791223;R-HSA-6791222;R-HSA-6791221;R-HSA-6791218;R-HSA-6791228;R-HSA-6791227;R-HSA-6790906"
R-RNO-977606,"Regulation of Complement cascade",2,118,0.011363636363636364,0.9993426246518397,0.9993426246518397,4,27,0.003401789089076477,10116,Rattus norvegicus,"2239;2315","","R-RNO-2530445;R-RNO-8852580;R-RNO-8853252;R-RNO-2530429"
R-BTA-141444,"Amplification  of signal from unattached  kinetochores via a MAD2  inhibitory signal",1,90,0.008604206500956023,0.9993487256002974,0.9997354912101125,4,4,5.018820577164366E-4,9913,Bos taurus,"27185","","R-BTA-141409;R-BTA-141431;R-BTA-141422;R-BTA-141439"
R-BTA-141424,"Amplification of signal from the kinetochores",1,90,0.008604206500956023,0.9993487256002974,0.9997354912101125,4,4,5.018820577164366E-4,9913,Bos taurus,"27185","","R-BTA-141409;R-BTA-141431;R-BTA-141422;R-BTA-141439"
R-BTA-70326,"Glucose metabolism",1,90,0.008604206500956023,0.9993487256002974,0.9997354912101125,7,42,0.005269761606022585,9913,Bos taurus,"57634","","R-BTA-6799604;R-BTA-70262;R-BTA-70475;R-BTA-70479;R-BTA-70471;R-BTA-71802;R-BTA-70467"
R-BTA-193704,"p75 NTR receptor-mediated signalling",1,90,0.008604206500956023,0.9993487256002974,0.9997354912101125,1,34,0.004265997490589712,9913,Bos taurus,"26122","","R-BTA-205039"
R-HSA-168273,"Influenza Viral RNA Transcription and Replication",2,173,0.0113943225976421,0.9993581354872575,0.9993581354872575,4,14,9.944594402614007E-4,9606,Homo sapiens,"6134;55746","","R-HSA-192627;R-HSA-192704;R-HSA-192841;R-HSA-192925"
R-CFA-3371556,"Cellular response to heat stress",1,84,0.00862600123228589,0.9993607685888395,0.9995503712005692,5,20,0.002686366689053056,9615,Canis familiaris,"51725","","R-CFA-5252041;R-CFA-5252079;R-CFA-5251955;R-CFA-5251959;R-CFA-5251942"
R-CFA-9755511,"KEAP1-NFE2L2 pathway",1,84,0.00862600123228589,0.9993607685888395,0.9995503712005692,2,31,0.004163868368032236,9615,Canis familiaris,"26523","","R-CFA-9755505;R-CFA-9708466"
R-HSA-2871837,"FCERI mediated NF-kB activation",2,175,0.011526048870447211,0.9994207116772561,0.9994207116772561,12,19,0.001349623526069044,9606,Homo sapiens,"84433;8945","","R-HSA-2730904;R-HSA-2730861;R-HSA-5607728;R-HSA-202534;R-HSA-2730876;R-HSA-2730863;R-HSA-2730864;R-HSA-2730899;R-HSA-2730900;R-HSA-2730836;R-HSA-2730903;R-HSA-2730902"
R-GGA-1638091,"Heparan sulfate/heparin (HS-GAG) metabolism",1,77,0.008759954493742889,0.9994300532555542,0.9996499065740245,3,29,0.004252822994573985,9031,Gallus gallus,"57705","","R-GGA-2022919;R-GGA-744231;R-GGA-2022851"
R-RNO-73884,"Base Excision Repair",1,91,0.008763482280431433,0.9994317727875421,0.9994317727875421,4,64,0.008063500062996094,10116,Rattus norvegicus,"3106","","R-RNO-110250;R-RNO-110248;R-RNO-110251;R-RNO-110356"
R-RNO-449147,"Signaling by Interleukins",7,230,0.022149460708782744,0.9994613077778906,0.9994613077778906,108,289,0.03641174247196674,10116,Rattus norvegicus,"2899;2898;2895;2894;3772;2890;2901","","R-RNO-6788622;R-RNO-6788623;R-RNO-446868;R-RNO-1112727;R-RNO-8987104;R-RNO-1112755;R-RNO-1112708;R-RNO-446701;R-RNO-6786058;R-RNO-6786070;R-RNO-446862;R-RNO-446694;R-RNO-8984014;R-RNO-1112690;R-RNO-8987097;R-RNO-6786050;R-RNO-8984021;R-RNO-450133;R-RNO-6788582;R-RNO-1112703;R-RNO-8984023;R-RNO-8985929;R-RNO-446894;R-RNO-8987150;R-RNO-446130;R-RNO-8987156;R-RNO-6786097;R-RNO-6786101;R-RNO-6786110;R-RNO-6786124;R-RNO-8987141;R-RNO-6784006;R-RNO-6786096;R-RNO-8985900;R-RNO-6786072;R-RNO-6788628;R-RNO-8950441;R-RNO-6786095;R-RNO-8987230;R-RNO-8987236;R-RNO-8985988;R-RNO-8982163;R-RNO-8982165;R-RNO-8950733;R-RNO-6784323;R-RNO-8982162;R-RNO-8950518;R-RNO-8985981;R-RNO-8987214;R-RNO-8987161;R-RNO-8950485;R-RNO-8985966;R-RNO-8983059;R-RNO-6786293;R-RNO-8950782;R-RNO-8987255;R-RNO-912527;R-RNO-453104;R-RNO-8987266;R-RNO-8987270;R-RNO-6784763;R-RNO-448603;R-RNO-6784765;R-RNO-8986985;R-RNO-1067651;R-RNO-1067640;R-RNO-6785821;R-RNO-449058;R-RNO-6785898;R-RNO-6790038;R-RNO-8983371;R-RNO-8983373;R-RNO-8983374;R-RNO-1112510;R-RNO-1112514;R-RNO-1067688;R-RNO-1067659;R-RNO-9006870;R-RNO-6784791;R-RNO-9006873;R-RNO-448629;R-RNO-1067667;R-RNO-1067676;R-RNO-508247;R-RNO-1112602;R-RNO-1112604;R-RNO-8950269;R-RNO-445752;R-RNO-1112587;R-RNO-8987033;R-RNO-1112565;R-RNO-8983379;R-RNO-8983378;R-RNO-1112538;R-RNO-8987014;R-RNO-448703;R-RNO-446692;R-RNO-8987096;R-RNO-6788571;R-RNO-8987080;R-RNO-446684;R-RNO-9009072;R-RNO-446634;R-RNO-446648;R-RNO-8987070;R-RNO-8987052;R-RNO-445753;R-RNO-8987063"
R-CFA-8876198,"RAB GEFs exchange GTP for GDP on RABs",1,86,0.008831382214006983,0.9994638775052743,0.9995503712005692,1,18,0.00241773002014775,9615,Canis familiaris,"54536","","R-CFA-8876190"
R-PFA-5628897,"TP53 Regulates Metabolic Genes",1,13,0.008855585831062671,0.9994748780853598,0.9999999958615013,1,3,0.003484320557491289,5833,Plasmodium falciparum,"57634","","R-PFA-70475"
R-RNO-5173105,"O-linked glycosylation",2,121,0.011652542372881356,0.9994751130821014,0.9994751130821014,18,27,0.003401789089076477,10116,Rattus norvegicus,"3123;57705","","R-RNO-914006;R-RNO-8879117;R-RNO-981497;R-RNO-914017;R-RNO-1964505;R-RNO-977071;R-RNO-914005;R-RNO-914018;R-RNO-1964501;R-RNO-913675;R-RNO-5694487;R-RNO-981814;R-RNO-6786012;R-RNO-914012;R-RNO-5617037;R-RNO-914010;R-RNO-981809;R-RNO-914008"
R-SSC-141424,"Amplification of signal from the kinetochores",1,89,0.008882235528942116,0.9994867298059723,0.9999073081264396,4,4,5.305743467303355E-4,9823,Sus scrofa,"91752","","R-SSC-141439;R-SSC-141422;R-SSC-141431;R-SSC-141409"
R-SSC-141444,"Amplification  of signal from unattached  kinetochores via a MAD2  inhibitory signal",1,89,0.008882235528942116,0.9994867298059723,0.9999073081264396,4,4,5.305743467303355E-4,9823,Sus scrofa,"91752","","R-SSC-141439;R-SSC-141422;R-SSC-141431;R-SSC-141409"
R-HSA-9635486,"Infection with Mycobacterium tuberculosis",1,135,0.00889152341434499,0.9994907972431536,0.9994907972431536,1,73,0.00518539565279159,9606,Homo sapiens,"5595","","R-HSA-9636304"
R-CFA-70326,"Glucose metabolism",1,87,0.008934072704867528,0.9995090231055129,0.9995503712005692,7,41,0.005507051712558764,9615,Canis familiaris,"57634","","R-CFA-71802;R-CFA-70467;R-CFA-6799604;R-CFA-70262;R-CFA-70471;R-CFA-70475;R-CFA-70479"
R-CFA-5696399,"Global Genome Nucleotide Excision Repair (GG-NER)",1,87,0.008934072704867528,0.9995090231055129,0.9995503712005692,1,19,0.0025520483546004028,9615,Canis familiaris,"55015","","R-CFA-5696465"
R-CEL-70171,"Glycolysis",1,50,0.008962179602079226,0.9995207037616034,0.9996976661493624,5,15,0.004058441558441558,6239,Caenorhabditis elegans,"57634","","R-CEL-71802;R-CEL-70471;R-CEL-70467;R-CEL-6799604;R-CEL-70262"
R-SSC-70326,"Glucose metabolism",1,90,0.008982035928143712,0.9995287879448843,0.9999073081264396,7,41,0.00543838705398594,9823,Sus scrofa,"57634","","R-SSC-70467;R-SSC-70479;R-SSC-70471;R-SSC-70262;R-SSC-6799604;R-SSC-70475;R-SSC-71802"
R-BTA-71406,"Pyruvate metabolism and Citric Acid (TCA) cycle",1,94,0.00898661567877629,0.9995306331034818,0.9997354912101125,1,32,0.004015056461731493,9913,Bos taurus,"53942","","R-BTA-70967"
R-GGA-163685,"Integration of energy metabolism",1,79,0.008987485779294653,0.9995309828459656,0.9996499065740245,2,26,0.0038128757882387445,9031,Gallus gallus,"57634","","R-GGA-163764;R-GGA-163751"
R-RNO-199418,"Negative regulation of the PI3K/AKT network",2,123,0.011845146379044684,0.9995483934687375,0.9995483934687375,2,10,0.0012599218848431397,10116,Rattus norvegicus,"2894;2917","","R-RNO-8857925;R-RNO-2316434"
R-CFA-1500931,"Cell-Cell communication",1,88,0.009036763195728076,0.9995503712005692,0.9995503712005692,1,46,0.0061786433848220286,9615,Canis familiaris,"56143","","R-CFA-419981"
R-RNO-70171,"Glycolysis",1,94,0.009052388289676425,0.9995563501746254,0.9995563501746254,7,21,0.0026458359581705932,10116,Rattus norvegicus,"57634","","R-RNO-70262;R-RNO-6799604;R-RNO-170824;R-RNO-70467;R-RNO-170799;R-RNO-71802;R-RNO-70471"
R-XTR-1638091,"Heparan sulfate/heparin (HS-GAG) metabolism",1,77,0.009058823529411765,0.9995587894833606,0.9998390700938855,3,27,0.004386677497969131,8364,Xenopus tropicalis,"57705","","R-XTR-2022919;R-XTR-2022851;R-XTR-744231"
R-BTA-5620912,"Anchoring of the basal body to the plasma membrane",1,95,0.009082217973231358,0.9995675449311019,0.9997354912101125,8,9,0.0011292346298619825,9913,Bos taurus,"27131","","R-BTA-5626227;R-BTA-5626681;R-BTA-5626228;R-BTA-5626699;R-BTA-5626220;R-BTA-5626223;R-BTA-5617816;R-BTA-5638009"
R-HSA-6809371,"Formation of the cornified envelope",1,138,0.009089112823552658,0.9995700920854921,0.9995700920854921,8,27,0.001917886063361273,9606,Homo sapiens,"353288","","R-HSA-6810357;R-HSA-6811539;R-HSA-6814387;R-HSA-8942224;R-HSA-6814734;R-HSA-6814764;R-HSA-6814298;R-HSA-6810937"
R-DRE-70326,"Glucose metabolism",1,93,0.009091797829699873,0.9995710799444802,0.9995710799444802,7,40,0.005420054200542005,7955,Danio rerio,"57634","","R-DRE-6799604;R-DRE-70475;R-DRE-70479;R-DRE-70471;R-DRE-70467;R-DRE-70262;R-DRE-71802"
R-CFA-446219,"Synthesis of substrates in N-glycan biosythesis",2,116,0.011912096939823372,0.9995714180596925,0.9995714180596925,4,34,0.004566823371390195,9615,Canis familiaris,"57634;57705","","R-CFA-449715;R-CFA-532549;R-CFA-446204;R-CFA-4085021"
R-DRE-446219,"Synthesis of substrates in N-glycan biosythesis",2,122,0.011926874572294457,0.9995763415804875,0.9995763415804875,4,39,0.005284552845528455,7955,Danio rerio,"57634;57705","","R-DRE-449715;R-DRE-446204;R-DRE-4085021;R-DRE-532549"
R-MMU-446219,"Synthesis of substrates in N-glycan biosythesis",2,129,0.011937812326485286,0.9995799496881722,0.9995799496881722,4,40,0.004856136943061794,10090,Mus musculus,"57634;57705","","R-MMU-446204;R-MMU-532549;R-MMU-449715;R-MMU-4085021"
R-HSA-977606,"Regulation of Complement cascade",1,139,0.009154975959955214,0.9995936810468429,0.9995936810468429,14,42,0.0029833783207842022,9606,Homo sapiens,"721","","R-HSA-977615;R-HSA-981637;R-HSA-2855047;R-HSA-977602;R-HSA-977375;R-HSA-981535;R-HSA-977629;R-HSA-977626;R-HSA-981658;R-HSA-8951486;R-HSA-981621;R-HSA-977619;R-HSA-981680;R-HSA-981648"
R-MMU-2559583,"Cellular Senescence",1,99,0.009161576901721266,0.9995959726994366,0.9995959726994366,1,41,0.004977540366638339,10090,Mus musculus,"26523","","R-MMU-3225851"
R-BTA-6807878,"COPI-mediated anterograde transport",1,96,0.009177820267686425,0.9996015570972553,0.9997354912101125,5,10,0.0012547051442910915,9913,Bos taurus,"26057","","R-BTA-6809006;R-BTA-6809003;R-BTA-6807877;R-BTA-6807872;R-BTA-6809011"
R-CEL-446219,"Synthesis of substrates in N-glycan biosythesis",2,67,0.012009320666786163,0.9996028010438541,0.9996976661493624,3,20,0.005411255411255411,6239,Caenorhabditis elegans,"57634;57705","","R-CEL-449715;R-CEL-446204;R-CEL-532549"
R-SSC-446219,"Synthesis of substrates in N-glycan biosythesis",2,121,0.012075848303393213,0.9996229545032509,0.9999073081264396,4,37,0.004907812707255604,9823,Sus scrofa,"57634;57705","","R-SSC-446204;R-SSC-449715;R-SSC-4085021;R-SSC-532549"
R-HSA-198933,"Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell",6,316,0.020812751103207534,0.9996254597457566,0.9996254597457566,9,44,0.0031254439551072597,9606,Homo sapiens,"3106;3105;2742;3135;23067;10288","","R-HSA-199043;R-HSA-8850326;R-HSA-199169;R-HSA-8850356;R-HSA-199558;R-HSA-198955;R-HSA-199579;R-HSA-199576;R-HSA-199583"
R-MMU-5628897,"TP53 Regulates Metabolic Genes",1,100,0.009254118082546734,0.9996267737409631,0.9996267737409631,2,18,0.0021852616243778072,10090,Mus musculus,"57634","","R-MMU-70475;R-MMU-5628905"
R-BTA-9013148,"CDC42 GTPase cycle",1,97,0.009273422562141491,0.9996328971415999,0.9997354912101125,1,5,6.273525721455458E-4,9913,Bos taurus,"26122","","R-BTA-9013159"
R-CFA-5173105,"O-linked glycosylation",2,118,0.012117477921544465,0.9996350474264154,0.9996350474264154,8,27,0.0036265950302216254,9615,Canis familiaris,"54221;57705","","R-CFA-5694487;R-CFA-914005;R-CFA-914008;R-CFA-5617037;R-CFA-914012;R-CFA-8879117;R-CFA-914010;R-CFA-914018"
R-SSC-77289,"Mitochondrial Fatty Acid Beta-Oxidation",1,93,0.009281437125748504,0.9996354097959393,0.9999073081264396,2,41,0.00543838705398594,9823,Sus scrofa,"29119","","R-SSC-109343;R-SSC-109341"
R-HSA-1483206,"Glycerophospholipid biosynthesis",3,221,0.014555753144964764,0.9996387779186675,0.9996387779186675,3,133,0.009447364682483307,9606,Homo sapiens,"2820;23259;43","","R-HSA-188467;R-HSA-372519;R-HSA-6786650"
R-XTR-5357801,"Programmed Cell Death",1,79,0.009294117647058824,0.9996393502361139,0.9998390700938855,1,89,0.01445978878960195,8364,Xenopus tropicalis,"57705","","R-XTR-9687828"
R-BTA-446219,"Synthesis of substrates in N-glycan biosythesis",2,127,0.0121414913957935,0.9996418477076723,0.9997354912101125,4,40,0.005018820577164366,9913,Bos taurus,"57634;57705","","R-BTA-446204;R-BTA-449715;R-BTA-4085021;R-BTA-532549"
R-GGA-70326,"Glucose metabolism",1,82,0.009328782707622298,0.9996499065740245,0.9996499065740245,7,41,0.006012611819914943,9031,Gallus gallus,"57634","","R-GGA-6799604;R-GGA-70471;R-GGA-70479;R-GGA-70475;R-GGA-71802;R-GGA-70262;R-GGA-70467"
R-RNO-112310,"Neurotransmitter release cycle",1,97,0.009341294298921417,0.9996536403746634,0.9996536403746634,12,32,0.004031750031498047,10116,Rattus norvegicus,"3785","","R-RNO-372505;R-RNO-380574;R-RNO-380905;R-RNO-374922;R-RNO-380901;R-RNO-888589;R-RNO-372529;R-RNO-210430;R-RNO-210426;R-RNO-380869;R-RNO-374899;R-RNO-917744"
R-BTA-5628897,"TP53 Regulates Metabolic Genes",1,98,0.009369024856596558,0.9996617747679215,0.9997354912101125,2,16,0.0020075282308657464,9913,Bos taurus,"57634","","R-BTA-70475;R-BTA-5628905"
R-SSC-163125,"Post-translational modification: synthesis of GPI-anchored proteins",1,94,0.0093812375249501,0.9996652964017919,0.9999073081264396,1,10,0.001326435866825839,9823,Sus scrofa,"57705","","R-SSC-162730"
R-MMU-77289,"Mitochondrial Fatty Acid Beta-Oxidation",1,102,0.009439200444197668,0.999681517553839,0.999681517553839,2,44,0.005341750637367974,10090,Mus musculus,"29119","","R-MMU-109343;R-MMU-109341"
R-GGA-2672351,"Stimuli-sensing channels",1,83,0.00944254835039818,0.9996824301173974,0.9996824301173974,1,27,0.003959524857017158,9031,Gallus gallus,"3778","","R-GGA-9701211"
R-DRE-211981,"Xenobiotics",1,97,0.009482842897643954,0.9996932107547832,0.9996932107547832,1,22,0.002981029810298103,7955,Danio rerio,"6532","","R-DRE-211948"
R-CEL-70263,"Gluconeogenesis",1,53,0.009499910378203979,0.9996976661493624,0.9996976661493624,2,19,0.005140692640692641,6239,Caenorhabditis elegans,"57634","","R-CEL-70479;R-CEL-70475"
R-RNO-5628897,"TP53 Regulates Metabolic Genes",1,99,0.009533898305084746,0.9997063469799231,0.9997063469799231,1,17,0.0021418672042333377,10116,Rattus norvegicus,"57634","","R-RNO-70475"
R-CFA-5620912,"Anchoring of the basal body to the plasma membrane",1,93,0.009550215650030808,0.9997104256816141,0.9997104256816141,3,9,0.001208865010073875,9615,Canis familiaris,"54536","","R-CFA-5638014;R-CFA-5617816;R-CFA-5638009"
